order_id,order_date,product_id,product_title,category,price,quantity,country,rating
ORD3915,2025-08-22T19:15:11.377078,P3334,Plush,Toys,26.31,3,US,4.3
ORD3916,2025-08-18T19:15:11.377078,P6808,T-Shirt,Clothing,84.76,1,GB,3.2
ORD3917,2025-06-12T19:15:11.377078,P8815,Plush,Toys,47.38,2,FR,3.9
ORD3918,2025-10-30T19:15:11.377078,P3737,T-Shirt,Clothing,28.69,3,IN,4.7
ORD3919,2025-11-09T19:15:11.377078,P8539,Novel,Books,29.59,2,GB,3.3
ORD3920,2025-11-08T19:15:11.377078,P5347,USB-C Cable,Electronics,103.31,2,US,3.9
ORD3921,2025-10-01T19:15:11.377078,P3166,Lego,Toys,28.2,2,GB,4.3
ORD3922,2025-11-18T19:15:11.377078,P2009,Jeans,Clothing,37.32,3,BR,3.4
ORD3923,2025-06-01T19:15:11.377078,P8210,Echo Dot,Electronics,97.24,3,CA,2.4
ORD3924,2025-06-29T19:15:11.377078,P8844,Data Science,Books,51.16,4,FR,4.7
ORD3925,2025-06-05T19:15:11.377078,P6652,Moisturizer,Beauty,40.41,3,FR,4.0
ORD3926,2025-11-02T19:15:11.377078,P8828,T-Shirt,Clothing,41.9,3,GB,3.9
ORD3927,2025-10-08T19:15:11.377078,P9067,Jeans,Clothing,37.5,3,FR,1.4
ORD3928,2025-10-09T19:15:11.377078,P7871,Sunscreen,Beauty,26.74,2,GB,1.5
ORD3929,2025-07-16T19:15:11.377078,P1778,Sunscreen,Beauty,16.2,2,BR,3.0
ORD3930,2025-09-16T19:15:11.377078,P2305,Moisturizer,Beauty,14.14,2,FR,4.1
ORD3931,2025-10-22T19:15:11.377078,P7774,Plush,Toys,7.23,4,CA,2.9
ORD3932,2025-07-01T19:15:11.377078,P2293,Novel,Books,33.73,3,CA,2.5
ORD3933,2025-10-19T19:15:11.377078,P1538,Lamp,Home,6.73,3,CA,4.5
ORD3934,2025-08-03T19:15:11.377078,P8955,Vacuum,Home,44.82,4,FR,3.2
ORD3935,2025-10-19T19:15:11.377078,P8037,Python 101,Books,55.01,4,US,3.0
ORD3936,2025-07-16T19:15:11.377078,P9390,Moisturizer,Beauty,53.55,3,BR,2.8
ORD3937,2025-06-12T19:15:11.377078,P3256,Fire TV Stick,Electronics,102.15,4,IN,2.0
ORD3938,2025-09-05T19:15:11.377078,P8599,Board Game,Toys,30.14,4,FR,3.3
ORD3939,2025-08-10T19:15:11.377078,P5259,Sunscreen,Beauty,13.14,1,IN,4.6
ORD3940,2025-10-12T19:15:11.377078,P2208,Fire TV Stick,Electronics,65.34,1,IN,4.6
ORD3941,2025-09-21T19:15:11.377078,P8111,Sneakers,Clothing,33.12,3,DE,1.5
ORD3942,2025-06-07T19:15:11.377078,P1390,Board Game,Toys,12.51,2,BR,2.1
ORD3943,2025-10-06T19:15:11.377078,P8606,Lego,Toys,68.92,2,FR,1.0
ORD3944,2025-11-10T19:15:11.377078,P5330,Sunscreen,Beauty,33.7,4,CA,4.5
ORD3945,2025-08-17T19:15:11.377078,P5818,Vacuum,Home,10.04,2,IN,4.8
ORD3946,2025-06-05T19:15:11.377078,P5348,Plush,Toys,3.39,4,FR,2.5
ORD3947,2025-10-12T19:15:11.377078,P8251,Novel,Books,65.37,2,IN,1.4
ORD3948,2025-08-12T19:15:11.377078,P7924,Data Science,Books,26.82,4,FR,4.5
ORD3949,2025-08-07T19:15:11.377078,P1258,Echo Dot,Electronics,74.44,3,FR,2.3
ORD3950,2025-06-08T19:15:11.377078,P4858,Jeans,Clothing,16.12,2,DE,2.3
ORD3951,2025-06-27T19:15:11.377078,P7991,Plush,Toys,41.91,1,GB,2.8
ORD3952,2025-09-12T19:15:11.377078,P1681,T-Shirt,Clothing,37.38,4,BR,3.7
ORD3953,2025-09-15T19:15:11.377078,P7903,Moisturizer,Beauty,11.71,3,FR,1.9
ORD3954,2025-07-09T19:15:11.377078,P3793,Moisturizer,Beauty,36.36,3,BR,2.2
ORD3955,2025-06-19T19:15:11.377078,P6165,T-Shirt,Clothing,23.27,3,DE,1.0
ORD3956,2025-09-04T19:15:11.377078,P6209,Air Fryer,Home,19.4,3,JP,4.5
ORD3957,2025-09-30T19:15:11.377078,P3461,Jeans,Clothing,12.35,1,JP,3.0
ORD3958,2025-05-29T19:15:11.377078,P3878,Lego,Toys,27.78,2,IN,1.3
ORD3959,2025-09-29T19:15:11.377078,P1188,Echo Dot,Electronics,90.09,2,FR,4.3
ORD3960,2025-11-23T19:15:11.377078,P5100,Novel,Books,57.62,4,CA,1.7
ORD3961,2025-11-01T19:15:11.377078,P2819,Novel,Books,45.21,2,US,1.4
ORD3962,2025-10-24T19:15:11.377078,P9827,T-Shirt,Clothing,17.38,3,DE,1.4
ORD3963,2025-09-20T19:15:11.377078,P7419,Jeans,Clothing,46.86,4,BR,1.4
ORD3964,2025-07-13T19:15:11.377078,P5374,Fire TV Stick,Electronics,87.85,3,DE,3.5
ORD3965,2025-07-07T19:15:11.377078,P7112,Data Science,Books,19.65,4,IN,2.0
ORD3966,2025-08-21T19:15:11.377078,P8972,Novel,Books,6.07,4,IN,2.5
ORD3967,2025-09-25T19:15:11.377078,P4686,Echo Dot,Electronics,93.59,1,DE,4.2
ORD3968,2025-07-20T19:15:11.377078,P2706,Air Fryer,Home,38.89,2,GB,4.3
ORD3969,2025-06-01T19:15:11.377078,P1737,Python 101,Books,37.46,3,FR,1.2
ORD3970,2025-09-06T19:15:11.377078,P2572,Sunscreen,Beauty,43.96,1,JP,3.6
ORD3971,2025-08-15T19:15:11.377078,P3250,Moisturizer,Beauty,20.99,1,US,2.9
ORD3972,2025-10-11T19:15:11.377078,P6010,Novel,Books,47.73,1,BR,2.8
ORD3973,2025-08-02T19:15:11.377078,P8836,Fire TV Stick,Electronics,113.61,1,GB,2.3
ORD3974,2025-07-09T19:15:11.377078,P4759,Novel,Books,44.32,1,GB,1.2
ORD3975,2025-10-06T19:15:11.377078,P9796,Lamp,Home,35.91,1,IN,2.4
ORD3976,2025-10-08T19:15:11.377078,P5467,Sunscreen,Beauty,51.31,1,BR,2.7
ORD3977,2025-10-09T19:15:11.377078,P8800,Sunscreen,Beauty,1.94,2,CA,3.3
ORD3978,2025-06-01T19:15:11.377078,P5075,Board Game,Toys,18.61,2,BR,4.7
ORD3979,2025-10-23T19:15:11.377078,P7418,Sunscreen,Beauty,50.67,3,IN,2.4
ORD3980,2025-11-07T19:15:11.377078,P1145,Jeans,Clothing,66.06,3,GB,1.7
ORD3981,2025-11-01T19:15:11.377078,P2383,Air Fryer,Home,37.0,1,FR,1.5
ORD3982,2025-07-29T19:15:11.377078,P8747,T-Shirt,Clothing,44.21,1,US,2.2
ORD3983,2025-06-27T19:15:11.377078,P9114,Lamp,Home,66.45,4,CA,4.8
ORD3984,2025-06-24T19:15:11.377078,P2569,Air Fryer,Home,46.29,4,CA,4.3
ORD3985,2025-11-04T19:15:11.377078,P8173,Board Game,Toys,15.61,4,DE,4.5
ORD3986,2025-10-28T19:15:11.377078,P1938,Python 101,Books,13.51,4,JP,4.0
ORD3987,2025-10-02T19:15:11.377078,P4472,Board Game,Toys,12.06,2,CA,2.9
ORD3988,2025-11-03T19:15:11.377078,P8654,Plush,Toys,55.12,2,DE,1.7
ORD3989,2025-05-29T19:15:11.377078,P7632,T-Shirt,Clothing,61.43,1,IN,1.2
ORD3990,2025-08-09T19:15:11.377078,P3898,Air Fryer,Home,22.02,4,IN,1.4
ORD3991,2025-11-04T19:15:11.377078,P4890,Kindle,Electronics,90.57,1,US,2.4
ORD3992,2025-10-27T19:15:11.377078,P2883,Plush,Toys,54.3,2,IN,3.1
ORD3993,2025-10-31T19:15:11.377078,P2037,Air Fryer,Home,68.64,3,IN,4.3
ORD3994,2025-07-19T19:15:11.377078,P5623,Sneakers,Clothing,51.89,2,JP,3.2
ORD3995,2025-09-21T19:15:11.377078,P8563,Moisturizer,Beauty,30.6,1,IN,4.2
ORD3996,2025-05-31T19:15:11.377078,P8997,Python 101,Books,12.56,3,JP,1.7
ORD3997,2025-09-17T19:15:11.377078,P1752,Jeans,Clothing,48.04,2,FR,3.9
ORD3998,2025-08-02T19:15:11.377078,P5927,Sunscreen,Beauty,9.01,4,FR,2.3
ORD3999,2025-10-24T19:15:11.377078,P8521,Novel,Books,48.27,2,GB,4.1
ORD4000,2025-07-24T19:15:11.377078,P2223,Echo Dot,Electronics,89.42,2,BR,1.9
ORD4001,2025-11-16T19:15:11.377078,P9607,Lamp,Home,38.61,1,BR,3.4
ORD4002,2025-09-18T19:15:11.377078,P3181,Lamp,Home,74.84,1,DE,4.0
ORD4003,2025-09-22T19:15:11.377078,P3431,Vacuum,Home,9.33,1,DE,2.0
ORD4004,2025-07-04T19:15:11.377078,P8117,Jeans,Clothing,76.6,4,CA,5.0
ORD4005,2025-08-31T19:15:11.377078,P1396,Lamp,Home,18.37,4,US,4.7
ORD4006,2025-07-16T19:15:11.377078,P2155,Moisturizer,Beauty,22.15,2,FR,1.6
ORD4007,2025-09-06T19:15:11.377078,P5478,Board Game,Toys,1.44,3,IN,1.7
ORD4008,2025-10-16T19:15:11.377078,P7256,Moisturizer,Beauty,49.68,2,US,4.2
ORD4009,2025-09-06T19:15:11.377078,P7075,Sunscreen,Beauty,20.54,1,US,2.0
ORD4010,2025-09-05T19:15:11.377078,P6584,USB-C Cable,Electronics,73.09,3,JP,1.2
ORD4011,2025-06-16T19:15:11.377078,P2304,Plush,Toys,18.76,1,JP,4.8
ORD4012,2025-06-03T19:15:11.377078,P3443,Python 101,Books,50.62,3,JP,4.3
ORD4013,2025-10-18T19:15:11.377078,P1540,T-Shirt,Clothing,62.83,4,CA,2.4
ORD4014,2025-06-18T19:15:11.377078,P9019,Plush,Toys,28.27,4,GB,4.0
ORD4015,2025-07-02T19:15:11.377078,P3111,Plush,Toys,32.41,2,GB,3.6
ORD4016,2025-08-08T19:15:11.377078,P7692,Python 101,Books,47.12,2,BR,2.5
ORD4017,2025-11-04T19:15:11.377078,P9481,Novel,Books,46.01,4,CA,1.2
ORD4018,2025-08-18T19:15:11.377078,P2376,Kindle,Electronics,50.62,2,IN,4.2
ORD4019,2025-08-19T19:15:11.377078,P4743,Jeans,Clothing,56.16,3,US,4.3
ORD4020,2025-06-09T19:15:11.377078,P3593,Moisturizer,Beauty,24.77,1,CA,2.3
ORD4021,2025-10-10T19:15:11.377078,P8807,T-Shirt,Clothing,20.37,4,JP,1.4
ORD4022,2025-06-14T19:15:11.377078,P9680,Python 101,Books,80.58,2,CA,3.5
ORD4023,2025-09-25T19:15:11.377078,P3629,Lamp,Home,58.83,4,BR,4.4
ORD4024,2025-10-10T19:15:11.377078,P3107,Vacuum,Home,30.99,2,GB,3.5
ORD4025,2025-08-17T19:15:11.377078,P9025,Kindle,Electronics,82.31,2,DE,4.1
ORD4026,2025-06-30T19:15:11.377078,P5304,Vacuum,Home,30.71,3,BR,3.7
ORD4027,2025-07-23T19:15:11.377078,P7211,Jeans,Clothing,35.63,2,CA,4.0
ORD4028,2025-09-22T19:15:11.377078,P7616,T-Shirt,Clothing,27.84,2,JP,2.0
ORD4029,2025-11-08T19:15:11.377078,P6531,Data Science,Books,19.82,1,BR,3.5
ORD4030,2025-09-13T19:15:11.377078,P8562,Novel,Books,44.33,3,IN,1.4
ORD4031,2025-11-17T19:15:11.377078,P1549,Novel,Books,37.64,1,IN,2.2
ORD4032,2025-10-10T19:15:11.377078,P8266,Plush,Toys,12.34,1,GB,4.5
ORD4033,2025-06-09T19:15:11.377078,P5437,T-Shirt,Clothing,47.4,1,BR,1.7
ORD4034,2025-07-22T19:15:11.377078,P2824,Lego,Toys,35.73,2,JP,2.9
ORD4035,2025-05-31T19:15:11.377078,P4950,Vacuum,Home,21.8,2,CA,1.4
ORD4036,2025-07-24T19:15:11.377078,P4878,T-Shirt,Clothing,10.02,4,IN,1.3
ORD4037,2025-11-02T19:15:11.377078,P3487,Board Game,Toys,53.27,4,GB,4.2
ORD4038,2025-10-20T19:15:11.377078,P8227,Sunscreen,Beauty,3.24,4,US,4.8
ORD4039,2025-06-26T19:15:11.377078,P5330,Board Game,Toys,50.3,3,JP,1.6
ORD4040,2025-10-05T19:15:11.377078,P9173,Sneakers,Clothing,36.69,4,US,3.9
ORD4041,2025-06-30T19:15:11.377078,P5692,Kindle,Electronics,88.12,3,US,1.8
ORD4042,2025-06-19T19:15:11.377078,P7298,Vacuum,Home,24.69,2,GB,4.2
ORD4043,2025-09-26T19:15:11.377078,P5688,Moisturizer,Beauty,63.59,3,DE,4.3
ORD4044,2025-09-12T19:15:11.377078,P8085,Air Fryer,Home,26.49,2,IN,2.5
ORD4045,2025-09-02T19:15:11.377078,P5208,Novel,Books,10.43,4,BR,1.2
ORD4046,2025-10-05T19:15:11.377078,P3466,Moisturizer,Beauty,6.78,4,FR,2.3
ORD4047,2025-07-23T19:15:11.377078,P9970,Lego,Toys,44.78,4,CA,1.4
ORD4048,2025-10-26T19:15:11.377078,P5250,Plush,Toys,27.91,2,BR,1.0
ORD4049,2025-05-30T19:15:11.377078,P3226,Plush,Toys,6.48,4,FR,1.8
ORD4050,2025-07-04T19:15:11.377078,P1656,USB-C Cable,Electronics,54.76,1,JP,3.2
ORD4051,2025-11-16T19:15:11.377078,P1863,Moisturizer,Beauty,26.48,3,DE,2.7
ORD4052,2025-06-26T19:15:11.377078,P7441,Plush,Toys,23.9,1,FR,4.6
ORD4053,2025-08-08T19:15:11.377078,P9978,Kindle,Electronics,98.77,4,US,2.2
ORD4054,2025-10-26T19:15:11.377078,P8055,Sneakers,Clothing,18.64,4,DE,3.7
ORD4055,2025-11-05T19:15:11.377078,P7567,USB-C Cable,Electronics,101.9,1,IN,3.3
ORD4056,2025-11-01T19:15:11.377078,P5472,T-Shirt,Clothing,39.39,1,US,4.8
ORD4057,2025-07-26T19:15:11.377078,P9889,Vacuum,Home,49.57,2,JP,1.1
ORD4058,2025-07-16T19:15:11.377078,P1978,Plush,Toys,68.05,4,CA,4.6
ORD4059,2025-09-09T19:15:11.377078,P1033,USB-C Cable,Electronics,52.91,3,GB,1.9
ORD4060,2025-08-20T19:15:11.377078,P3385,Air Fryer,Home,14.38,3,CA,4.4
ORD4061,2025-11-10T19:15:11.377078,P1799,Jeans,Clothing,59.81,2,IN,2.1
ORD4062,2025-07-19T19:15:11.377078,P2741,Sunscreen,Beauty,26.68,3,DE,1.7
ORD4063,2025-11-05T19:15:11.377078,P6115,Lamp,Home,23.16,4,GB,1.7
ORD4064,2025-11-14T19:15:11.377078,P7095,Fire TV Stick,Electronics,68.66,1,BR,4.2
ORD4065,2025-06-22T19:15:11.377078,P8466,Novel,Books,60.07,2,DE,4.3
ORD4066,2025-09-23T19:15:11.377078,P5064,Lego,Toys,31.57,4,GB,3.2
ORD4067,2025-08-06T19:15:11.377078,P1873,Lego,Toys,34.18,4,JP,3.9
ORD4068,2025-10-17T19:15:11.377078,P9502,Echo Dot,Electronics,84.9,1,BR,4.7
ORD4069,2025-08-04T19:15:11.377078,P5275,Sunscreen,Beauty,10.15,1,CA,3.0
ORD4070,2025-07-23T19:15:11.377078,P9723,Novel,Books,56.54,4,JP,3.8
ORD4071,2025-07-28T19:15:11.377078,P5155,Python 101,Books,22.49,4,FR,2.9
ORD4072,2025-07-26T19:15:11.377078,P5995,Novel,Books,33.88,2,BR,4.5
ORD4073,2025-11-14T19:15:11.377078,P7232,Lego,Toys,61.52,4,IN,2.4
ORD4074,2025-09-26T19:15:11.377078,P2703,Air Fryer,Home,48.46,2,FR,4.1
ORD4075,2025-06-07T19:15:11.377078,P6374,Lego,Toys,21.89,2,JP,1.2
ORD4076,2025-07-07T19:15:11.377078,P5934,Echo Dot,Electronics,66.96,3,DE,3.6
ORD4077,2025-08-31T19:15:11.377078,P2259,Lamp,Home,26.22,2,CA,4.2
ORD4078,2025-06-14T19:15:11.377078,P3601,Python 101,Books,46.16,2,GB,3.3
ORD4079,2025-10-23T19:15:11.377078,P3786,T-Shirt,Clothing,48.16,3,US,3.4
ORD4080,2025-10-02T19:15:11.377078,P7679,Data Science,Books,37.71,2,US,4.6
ORD4081,2025-09-26T19:15:11.377078,P1678,Jeans,Clothing,50.98,4,BR,2.2
ORD4082,2025-09-11T19:15:11.377078,P3750,Data Science,Books,43.98,4,JP,2.7
ORD4083,2025-10-18T19:15:11.377078,P4787,USB-C Cable,Electronics,71.92,4,JP,3.8
ORD4084,2025-06-12T19:15:11.377078,P7864,Lego,Toys,53.04,4,FR,5.0
ORD4085,2025-07-15T19:15:11.377078,P3251,Jeans,Clothing,18.64,2,FR,3.3
ORD4086,2025-06-12T19:15:11.377078,P6058,Python 101,Books,31.23,3,FR,2.7
ORD4087,2025-09-26T19:15:11.377078,P3809,Echo Dot,Electronics,78.92,3,DE,4.2
ORD4088,2025-11-15T19:15:11.377078,P2075,Data Science,Books,38.17,1,JP,1.4
ORD4089,2025-06-16T19:15:11.377078,P6323,Sneakers,Clothing,36.11,2,FR,1.1
ORD4090,2025-08-02T19:15:11.377078,P5247,Kindle,Electronics,60.08,3,FR,1.9
ORD4091,2025-07-05T19:15:11.377078,P4658,Data Science,Books,10.97,4,FR,2.4
ORD4092,2025-09-30T19:15:11.377078,P7052,Sneakers,Clothing,11.99,4,DE,3.4
ORD4093,2025-09-08T19:15:11.377078,P6609,Jeans,Clothing,19.39,2,IN,2.0
ORD4094,2025-06-07T19:15:11.377078,P4281,Lego,Toys,54.84,3,JP,3.4
ORD4095,2025-10-22T19:15:11.377078,P5639,Novel,Books,57.49,3,BR,3.1
ORD4096,2025-07-12T19:15:11.377078,P8324,Moisturizer,Beauty,30.19,3,JP,2.1
ORD4097,2025-07-22T19:15:11.377078,P6158,Lamp,Home,32.47,2,JP,1.2
ORD4098,2025-06-10T19:15:11.377078,P2571,Kindle,Electronics,108.41,4,GB,3.8
ORD4099,2025-09-17T19:15:11.377078,P6204,Lego,Toys,50.44,1,US,2.1
ORD4100,2025-08-31T19:15:11.377078,P6826,Vacuum,Home,26.68,1,US,3.2
ORD4101,2025-06-03T19:15:11.377078,P8085,Plush,Toys,26.2,4,US,2.4
ORD4102,2025-07-17T19:15:11.377078,P6621,Kindle,Electronics,88.19,2,GB,3.7
ORD4103,2025-08-12T19:15:11.377078,P9426,T-Shirt,Clothing,13.71,4,GB,3.1
ORD4104,2025-06-23T19:15:11.377078,P6861,T-Shirt,Clothing,14.06,3,DE,3.0
ORD4105,2025-10-10T19:15:11.377078,P8591,Moisturizer,Beauty,65.61,2,JP,1.8
ORD4106,2025-11-04T19:15:11.377078,P2837,Echo Dot,Electronics,85.65,2,DE,2.2
ORD4107,2025-09-03T19:15:11.377078,P6930,Lamp,Home,42.27,3,DE,3.5
ORD4108,2025-09-19T19:15:11.377078,P6143,Sunscreen,Beauty,16.38,3,FR,1.5
ORD4109,2025-11-09T19:15:11.377078,P3034,Novel,Books,31.74,3,BR,2.0
ORD4110,2025-06-03T19:15:11.377078,P5297,Fire TV Stick,Electronics,77.55,1,DE,2.4
ORD4111,2025-06-22T19:15:11.377078,P8019,Python 101,Books,40.59,1,FR,4.1
ORD4112,2025-09-16T19:15:11.377078,P2876,Plush,Toys,22.6,4,IN,4.4
ORD4113,2025-09-14T19:15:11.377078,P5811,Moisturizer,Beauty,44.0,2,GB,4.1
ORD4114,2025-11-18T19:15:11.377078,P2124,Sneakers,Clothing,25.65,1,FR,4.6
ORD4115,2025-10-18T19:15:11.377078,P3502,Plush,Toys,21.18,2,BR,4.9
ORD4116,2025-10-22T19:15:11.377078,P8314,Lego,Toys,55.14,1,US,3.5
ORD4117,2025-06-26T19:15:11.377078,P6244,Plush,Toys,20.52,1,IN,1.1
ORD4118,2025-09-21T19:15:11.377078,P1615,Novel,Books,54.44,2,DE,1.1
ORD4119,2025-07-17T19:15:11.377078,P9813,USB-C Cable,Electronics,80.84,3,JP,2.2
ORD4120,2025-06-12T19:15:11.377078,P8978,T-Shirt,Clothing,17.4,3,GB,2.8
ORD4121,2025-10-11T19:15:11.377078,P9153,USB-C Cable,Electronics,83.66,3,JP,1.1
ORD4122,2025-11-07T19:15:11.377078,P3894,Data Science,Books,14.02,2,JP,2.2
ORD4123,2025-06-15T19:15:11.377078,P4471,Board Game,Toys,30.06,4,FR,4.9
ORD4124,2025-11-19T19:15:11.377078,P1326,Vacuum,Home,31.34,3,DE,2.7
ORD4125,2025-07-21T19:15:11.377078,P2357,Lamp,Home,69.38,3,US,4.3
ORD4126,2025-10-29T19:15:11.377078,P4935,Fire TV Stick,Electronics,59.3,1,US,4.4
ORD4127,2025-07-09T19:15:11.377078,P7883,Sneakers,Clothing,13.04,2,CA,3.6
ORD4128,2025-08-11T19:15:11.377078,P3279,USB-C Cable,Electronics,132.98,2,FR,1.7
ORD4129,2025-10-18T19:15:11.377078,P7987,Lamp,Home,15.78,4,CA,4.9
ORD4130,2025-09-04T19:15:11.377078,P9065,Vacuum,Home,7.68,3,FR,4.0
ORD4131,2025-06-29T19:15:11.377078,P4318,Jeans,Clothing,15.46,3,FR,3.8
ORD4132,2025-10-16T19:15:11.377078,P2096,Plush,Toys,26.17,1,DE,3.2
ORD4133,2025-07-16T19:15:11.377078,P5580,Air Fryer,Home,27.69,3,US,3.8
ORD4134,2025-11-22T19:15:11.377078,P6859,Moisturizer,Beauty,17.94,2,DE,3.0
ORD4135,2025-05-29T19:15:11.377078,P5423,Air Fryer,Home,37.76,2,IN,2.9
ORD4136,2025-05-28T19:15:11.377078,P9106,Kindle,Electronics,108.49,3,BR,1.5
ORD4137,2025-06-09T19:15:11.377078,P3108,Data Science,Books,49.32,1,JP,3.3
ORD4138,2025-09-10T19:15:11.377078,P1130,Plush,Toys,26.71,1,DE,1.9
ORD4139,2025-11-23T19:15:11.377078,P4020,Fire TV Stick,Electronics,84.4,2,CA,2.9
ORD4140,2025-11-03T19:15:11.377078,P7523,Novel,Books,8.28,2,JP,1.8
ORD4141,2025-06-05T19:15:11.377078,P1664,Jeans,Clothing,47.0,2,BR,1.0
ORD4142,2025-09-06T19:15:11.377078,P3307,Board Game,Toys,60.26,3,DE,5.0
ORD4143,2025-10-23T19:15:11.377078,P1659,Sneakers,Clothing,11.14,3,US,1.2
ORD4144,2025-09-17T19:15:11.377078,P7591,Python 101,Books,35.89,1,CA,4.9
ORD4145,2025-08-22T19:15:11.377078,P3954,T-Shirt,Clothing,37.92,2,DE,1.1
ORD4146,2025-07-24T19:15:11.377078,P5098,Sunscreen,Beauty,27.54,3,FR,3.4
ORD4147,2025-08-14T19:15:11.377078,P9604,Air Fryer,Home,10.73,3,JP,3.9
ORD4148,2025-07-27T19:15:11.377078,P8179,Moisturizer,Beauty,8.85,1,JP,3.4
ORD4149,2025-06-20T19:15:11.377078,P2311,Echo Dot,Electronics,114.74,1,JP,4.8
ORD4150,2025-09-13T19:15:11.377078,P1063,Kindle,Electronics,89.51,4,DE,1.3
ORD4151,2025-07-23T19:15:11.377078,P2048,Lamp,Home,59.63,3,GB,5.0
ORD4152,2025-07-13T19:15:11.377078,P2625,Novel,Books,17.41,4,IN,2.7
ORD4153,2025-10-11T19:15:11.377078,P2414,Lamp,Home,39.02,4,US,3.8
ORD4154,2025-11-02T19:15:11.377078,P2090,Novel,Books,4.59,2,DE,4.9
ORD4155,2025-08-22T19:15:11.377078,P5625,Jeans,Clothing,60.38,2,US,2.6
ORD4156,2025-11-15T19:15:11.377078,P8421,USB-C Cable,Electronics,108.04,2,US,3.7
ORD4157,2025-11-05T19:15:11.377078,P9486,Sneakers,Clothing,23.9,2,JP,3.6
ORD4158,2025-08-12T19:15:11.377078,P8860,Sneakers,Clothing,35.37,4,CA,4.3
ORD4159,2025-11-11T19:15:11.377078,P5428,Lamp,Home,50.93,2,US,4.8
ORD4160,2025-09-18T19:15:11.377078,P9756,T-Shirt,Clothing,55.36,4,CA,3.7
ORD4161,2025-06-29T19:15:11.377078,P5452,USB-C Cable,Electronics,91.23,1,GB,1.2
ORD4162,2025-07-24T19:15:11.377078,P7819,Plush,Toys,28.3,3,IN,4.8
ORD4163,2025-09-07T19:15:11.377078,P1334,Sunscreen,Beauty,31.2,4,GB,2.5
ORD4164,2025-09-19T19:15:11.377078,P8775,Data Science,Books,60.41,3,CA,3.6
ORD4165,2025-10-21T19:15:11.377078,P4370,Board Game,Toys,38.8,2,GB,1.6
ORD4166,2025-10-08T19:15:11.377078,P7812,USB-C Cable,Electronics,80.47,2,US,3.5
ORD4167,2025-10-23T19:15:11.377078,P9457,Air Fryer,Home,6.1,1,BR,2.5
ORD4168,2025-08-25T19:15:11.377078,P5272,Python 101,Books,28.73,3,US,4.8
ORD4169,2025-11-06T19:15:11.377078,P2552,Lego,Toys,30.47,1,FR,3.9
ORD4170,2025-09-21T19:15:11.377078,P1099,Lego,Toys,42.21,4,CA,3.8
ORD4171,2025-05-30T19:15:11.377078,P8327,Moisturizer,Beauty,3.98,3,CA,2.0
ORD4172,2025-06-29T19:15:11.377078,P7159,Novel,Books,13.5,1,FR,1.9
ORD4173,2025-10-04T19:15:11.377078,P2411,Plush,Toys,27.64,2,BR,2.1
ORD4174,2025-09-07T19:15:11.377078,P6817,Python 101,Books,30.54,2,FR,4.9
ORD4175,2025-09-05T19:15:11.377078,P8333,Air Fryer,Home,46.32,2,GB,1.2
ORD4176,2025-09-30T19:15:11.377078,P1767,Kindle,Electronics,73.23,1,BR,2.8
ORD4177,2025-08-20T19:15:11.377078,P1206,Data Science,Books,30.41,2,JP,1.3
ORD4178,2025-07-04T19:15:11.377078,P3163,Sunscreen,Beauty,28.81,4,BR,1.3
ORD4179,2025-10-05T19:15:11.377078,P3154,Moisturizer,Beauty,24.29,4,FR,1.3
ORD4180,2025-11-18T19:15:11.377078,P4094,Moisturizer,Beauty,14.17,3,US,3.4
ORD4181,2025-11-16T19:15:11.377078,P9452,Air Fryer,Home,57.03,3,CA,4.0
ORD4182,2025-08-01T19:15:11.377078,P7786,Air Fryer,Home,22.33,4,GB,1.3
ORD4183,2025-10-16T19:15:11.377078,P5303,Moisturizer,Beauty,12.8,4,GB,3.1
ORD4184,2025-08-15T19:15:11.377078,P6421,Sunscreen,Beauty,4.69,2,BR,1.9
ORD4185,2025-05-28T19:15:11.377078,P8797,Kindle,Electronics,85.57,3,BR,3.8
ORD4186,2025-10-08T19:15:11.377078,P3797,Novel,Books,7.19,4,JP,3.6
ORD4187,2025-10-19T19:15:11.377078,P3208,Sunscreen,Beauty,3.33,2,JP,3.5
ORD4188,2025-10-24T19:15:11.377078,P9153,Fire TV Stick,Electronics,70.89,2,US,2.2
ORD4189,2025-07-08T19:15:11.377078,P3663,Fire TV Stick,Electronics,123.0,3,CA,3.1
ORD4190,2025-08-24T19:15:11.377078,P7848,Echo Dot,Electronics,63.53,3,GB,2.1
ORD4191,2025-08-19T19:15:11.377078,P3163,Board Game,Toys,33.72,4,CA,4.6
ORD4192,2025-08-16T19:15:11.377078,P6865,Lamp,Home,49.04,2,JP,3.8
ORD4193,2025-11-05T19:15:11.377078,P5060,Air Fryer,Home,46.71,2,BR,4.1
ORD4194,2025-07-01T19:15:11.377078,P7560,Jeans,Clothing,30.27,4,FR,2.5
ORD4195,2025-06-26T19:15:11.377078,P3030,Moisturizer,Beauty,45.92,2,IN,2.1
ORD4196,2025-08-13T19:15:11.377078,P2963,Python 101,Books,38.57,4,DE,2.3
ORD4197,2025-06-10T19:15:11.377078,P8488,Kindle,Electronics,61.13,1,CA,1.4
ORD4198,2025-10-01T19:15:11.377078,P4187,Vacuum,Home,12.77,1,BR,4.4
ORD4199,2025-07-23T19:15:11.377078,P7176,Board Game,Toys,16.84,2,US,3.6
ORD4200,2025-11-19T19:15:11.377078,P1302,Fire TV Stick,Electronics,80.97,4,GB,1.1
